,名字,行业,地区,流通股本,总股本(万),总资产(万),流动资产,固定资产,每股净资,市净率,上市日期,平均利润,价格,平均市盈率
300177,中海达,通信设备,广东,25465.0,43583.0,186617.52,138697.0,17363.0,3.56,5.4,20110215,9322.0,13.54,63.0
300483,沃施股份,专用机械,上海,1550.0,6150.0,48747.98,38740.0,7351.0,6.17,11.1,20150630,3398.0,46.4,84.0
300005,探路者,服饰,北京,34775.0,51368.0,241613.2,157550.0,23095.0,2.52,9.3,20091030,23726.0,18.65,40.0
600199,金种子酒,白酒,安徽,55578.0,55578.0,340584.5,239652.0,37551.0,4.01,2.5,19980812,26110.0,8.15,17.0
603118,共进股份,元器件,广东,7500.0,30938.0,445260.59,330260.0,56085.0,7.52,7.0,20150225,17969.0,34.67,60.0
2300,太阳电缆,电气设备,福建,45221.0,45225.0,328172.56,181268.0,98512.0,2.72,4.4,20091021,14338.0,9.2,29.0
2148,北纬通信,互联网,北京,20280.0,25585.0,110171.51,50943.0,4314.0,4.0,5.7,20070810,3913.0,15.0,98.0
601788,光大证券,证券,上海,341800.0,390670.0,20411360.0,0.0,86703.0,9.63,2.5,20090818,109235.0,18.09,65.0
600712,南宁百货,百货,广西,53773.0,54466.0,199476.59,46787.0,118602.0,1.96,6.0,19960626,3255.0,9.22,154.0
975,银泰资源,铅锌,内蒙,55925.0,108162.0,471721.91,131202.0,49622.0,3.4,4.0,20000608,25098.0,9.22,40.0
676,智度投资,互联网,河南,25101.0,31459.0,56389.0,31063.0,15138.0,0.4,83.8,19961224,-6171.0,24.6,-125.0
300400,劲拓股份,专用机械,深圳,5692.0,12000.0,47972.26,40997.0,4418.0,3.15,14.8,20141010,3182.0,28.02,106.0
300272,开能环保,专用机械,上海,19871.0,33182.0,94249.68,39071.0,15371.0,1.74,15.2,20111102,5700.0,18.46,107.0
2444,巨星科技,轻工机械,浙江,90446.0,101400.0,586313.69,330479.0,70986.0,4.01,4.8,20100713,40572.0,17.1,43.0
600373,中文传媒,出版业,江西,118568.0,137794.0,1666985.25,1085334.0,127798.0,6.92,3.6,20020304,65099.0,19.51,41.0
2428,云南锗业,小金属,云南,63312.0,65312.0,216858.34,72486.0,70728.0,2.45,8.3,20100608,11620.0,19.51,110.0
600365,通葡股份,红黄药酒,吉林,28000.0,40000.0,102553.11,71112.0,12452.0,1.72,8.9,20010115,841.0,12.69,604.0
2458,益生股份,农业综合,山东,14182.0,28340.0,178513.13,25793.0,84458.0,1.52,25.2,20100810,-8469.0,32.24,-108.0
593,大通燃气,供气供热,四川,22317.0,27994.0,72866.63,22701.0,36020.0,2.29,6.4,19960312,2420.0,10.3,119.0
300382,斯莱克,专用机械,江苏,3168.0,11712.0,85192.13,62447.0,13759.0,5.17,9.2,20140129,9030.0,33.0,43.0
600405,动力源,电气设备,北京,42389.0,43794.0,205112.2,134535.0,37837.0,1.77,9.7,20040401,3197.0,13.07,179.0
300439,美康生物,化学制药,浙江,8502.0,34002.0,139427.0,117498.0,17184.0,3.65,11.6,20150422,11098.0,29.25,90.0
601677,明泰铝业,铝,河南,40770.0,48276.0,463035.81,281627.0,99373.0,6.92,2.2,20110919,10008.0,12.77,62.0
600855,航天长峰,专用机械,北京,33011.0,33162.0,163860.17,121564.0,4677.0,2.5,14.8,19940425,2549.0,32.46,422.0
600378,天科股份,化工原料,四川,29719.0,29719.0,105506.97,73492.0,29182.0,2.44,9.5,20010111,7337.0,13.49,55.0
300040,九洲电气,电气设备,黑龙江,19845.0,33840.0,143307.05,86700.0,32683.0,4.16,3.2,20100108,13465.0,9.69,24.0
600277,亿利洁能,新型电力,内蒙,208959.0,208959.0,2041164.25,560004.0,639419.0,4.38,2.2,20000725,24063.0,6.23,54.0
601718,际华集团,服饰,北京,385700.0,385700.0,2534920.75,1465934.0,303634.0,3.32,3.6,20100816,98570.0,8.31,33.0
19,深深宝Ａ,软饮料,深圳,25225.0,30108.0,109559.8,48754.0,38169.0,3.2,5.6,19921012,4384.0,11.43,79.0
514,渝 开 发,区域地产,重庆,84377.0,84377.0,747977.0,516685.0,154388.0,3.33,3.4,19930712,10264.0,7.29,60.0
2025,航天电器,元器件,贵州,42878.0,42900.0,321767.81,251110.0,50652.0,4.42,5.9,20040726,17755.0,19.44,47.0
2023,海特高新,航空,四川,57646.0,75679.0,543398.38,289997.0,105895.0,4.35,4.3,20040721,12204.0,14.59,90.0
300372,欣泰电气,电气设备,辽宁,9037.0,17156.0,115750.97,93437.0,11062.0,3.88,4.8,20140127,5635.0,13.9,42.0
2058,威 尔 泰,电器仪表,上海,14341.0,14345.0,23101.81,17248.0,3465.0,1.29,23.3,20060802,566.0,19.14,485.0
600367,红星发展,化工原料,贵州,29120.0,29120.0,183820.38,121294.0,36599.0,4.14,3.2,20010320,1947.0,9.4,141.0
2721,金一文化,服饰,北京,21889.0,64804.0,677615.69,568184.0,39768.0,3.08,10.8,20140127,8361.0,22.29,173.0
600116,三峡水利,水力发电,重庆,26753.0,33100.0,443376.66,132718.0,237969.0,6.55,3.1,19970804,10948.0,20.21,61.0
300190,维尔利,环境保护,江苏,32554.0,34812.0,271005.94,152653.0,21431.0,4.43,5.4,20110316,6432.0,17.07,92.0
600684,珠江实业,全国地产,广东,71122.0,71122.0,747352.25,710874.0,19555.0,3.08,3.3,19931028,35436.0,7.67,15.0
600580,卧龙电气,电气设备,浙江,68773.0,111053.0,1388216.25,798232.0,302274.0,3.56,4.3,20020606,30911.0,11.51,41.0
600704,物产中大,商贸代理,浙江,68600.0,220856.0,7718539.0,6141999.0,392676.0,15.5,1.2,19960606,43139.0,13.95,71.0
300127,银河磁体,元器件,四川,22201.0,32315.0,109788.45,85267.0,19938.0,3.16,5.6,20101013,6812.0,13.62,65.0
600358,国旅联合,旅游服务,江苏,43200.0,43200.0,71113.46,14103.0,39148.0,0.73,23.5,20000922,-7050.0,10.83,-66.0
600743,华远地产,区域地产,北京,181766.0,181766.0,2378846.75,2215503.0,8824.0,2.17,3.2,19960909,61966.0,5.24,15.0
600053,中江地产,区域地产,江西,43354.0,43354.0,272635.31,258060.0,3148.0,2.03,34.3,19970418,3792.0,38.11,436.0
2393,力生制药,化学制药,天津,18178.0,18246.0,330347.34,152431.0,20520.0,16.29,3.3,20100423,22935.0,38.14,30.0
600736,苏州高新,园区开发,江苏,105788.0,119429.0,2139799.0,1749526.0,153334.0,4.02,2.7,19960815,19427.0,9.8,60.0
410,沈阳机床,机床制造,辽宁,73982.0,76547.0,2186539.75,1832915.0,189021.0,2.91,8.7,19960718,2265.0,18.22,616.0
2280,联络互动,软件服务,浙江,24215.0,70250.0,140371.16,103224.0,268.0,1.43,42.3,20090821,4280.0,39.61,650.0
600692,亚通股份,水运,上海,25501.0,35176.0,243864.02,183748.0,9320.0,1.61,9.6,19931119,2805.0,11.22,141.0
300214,日科化学,化工原料,山东,29256.0,40500.0,154231.88,95003.0,51131.0,3.19,3.3,20110511,6879.0,8.42,50.0
2114,罗平锌电,铅锌,云南,8625.0,27184.0,184281.48,57872.0,48195.0,2.84,7.5,20070215,-128.0,14.75,-3124.0
600410,华胜天成,软件服务,北京,63745.0,64173.0,711250.88,521162.0,20443.0,3.65,7.1,20040427,9787.0,16.87,111.0
300297,蓝盾股份,软件服务,广东,61505.0,97068.0,216492.42,127228.0,35990.0,1.22,17.0,20120315,4178.0,14.41,335.0
2438,江苏神通,机械基件,江苏,13462.0,20800.0,129103.71,87196.0,15807.0,4.56,5.9,20100623,6157.0,21.1,71.0
600466,蓝光发展,区域地产,四川,43901.0,211702.0,5481765.5,4804077.0,90982.0,3.78,3.9,20010212,1885.0,9.15,1028.0
2715,登云股份,汽车配件,广东,5211.0,9200.0,70933.18,39485.0,23567.0,5.17,7.2,20140219,3064.0,26.04,78.0
603300,华铁科技,钢加工,浙江,5067.0,20267.0,156871.52,76630.0,77667.0,5.24,9.8,20150529,7746.0,44.01,115.0
601799,星宇股份,汽车配件,江苏,23958.0,23965.0,327197.0,233384.0,64703.0,8.35,4.6,20110201,22643.0,27.14,29.0
9,中国宝安,全国地产,深圳,148967.0,159211.0,1666130.63,1162050.0,168928.0,2.81,6.7,19910625,25206.0,12.71,80.0
300210,森远股份,专用机械,辽宁,11522.0,26901.0,168365.31,104228.0,18199.0,4.25,4.4,20110426,9930.0,13.81,37.0
2660,茂硕电源,电气设备,深圳,18156.0,27734.0,166729.5,95693.0,43045.0,3.12,5.2,20120316,819.0,11.7,396.0
2013,中航机电,汽车配件,湖北,38072.0,93117.0,1743850.75,1173584.0,269639.0,5.14,4.3,20040705,39065.0,18.8,45.0
603100,川仪股份,电器仪表,重庆,23138.0,39500.0,404987.0,303342.0,43420.0,4.48,4.2,20140805,14285.0,13.17,36.0
300458,全志科技,元器件,广东,4000.0,16000.0,175591.44,157792.0,8030.0,9.39,11.8,20150515,36681.0,84.42,37.0
600059,古越龙山,红黄药酒,浙江,80852.0,80852.0,413233.03,257809.0,114898.0,4.61,2.4,19970516,17321.0,8.91,42.0
300138,晨光生物,食品,河北,13768.0,17957.0,141740.5,80462.0,44138.0,5.86,3.8,20101105,3059.0,16.05,94.0
2514,宝馨科技,机械基件,江苏,17105.0,27702.0,132256.2,56735.0,21504.0,3.57,4.2,20101203,2071.0,22.12,296.0
300350,华鹏飞,仓储物流,深圳,11319.0,29647.0,220706.22,74072.0,19183.0,5.64,6.7,20120821,3367.0,26.06,229.0
600747,大连控股,元器件,辽宁,106433.0,146433.0,257122.67,228365.0,8856.0,1.42,5.3,19960916,-2148.0,5.0,-341.0
801,四川九洲,通信设备,四川,45988.0,51140.0,437721.94,375038.0,36052.0,4.1,7.7,19980506,7556.0,24.65,167.0
967,上风高科,电气设备,浙江,27344.0,48492.0,243405.52,145444.0,33813.0,4.57,5.8,20000330,5369.0,18.58,168.0
300129,泰胜风能,电气设备,上海,46379.0,64800.0,302533.13,200464.0,59760.0,2.46,3.8,20101019,7761.0,7.15,60.0
2584,西陇科学,化工原料,广东,10293.0,23409.0,230979.09,147668.0,37615.0,7.27,7.3,20110602,6348.0,37.22,137.0
601010,文峰股份,超市连锁,江苏,184800.0,184800.0,676343.25,256632.0,253132.0,2.14,3.5,20110603,41553.0,6.09,27.0
600520,中发科技,机械基件,安徽,15389.0,15843.0,81850.24,35772.0,16200.0,2.87,10.5,20020108,-2159.0,20.08,-147.0
600997,开滦股份,煤炭开采,河北,123464.0,123464.0,2109313.5,773124.0,683868.0,5.38,1.0,20040602,27950.0,5.02,22.0
600066,宇通客车,汽车整车,河南,189953.0,221394.0,2553148.25,1852612.0,344395.0,5.05,4.4,19970508,199497.0,18.69,21.0
300055,万邦达,环境保护,北京,52530.0,73518.0,580436.63,376339.0,65882.0,3.86,6.0,20100226,14372.0,16.89,86.0
2642,荣之联,软件服务,北京,20810.0,42416.0,320332.66,151491.0,24993.0,6.34,9.7,20111220,12227.0,42.07,146.0
2579,中京电子,元器件,广东,35046.0,35046.0,120277.46,37166.0,61836.0,1.82,8.6,20110506,1355.0,10.07,261.0
709,河北钢铁,普钢,河北,1061689.0,1061861.0,16957728.0,5301354.0,7809713.0,4.1,0.8,19970416,30759.0,3.24,112.0
721,西安饮食,酒店餐饮,陕西,43562.0,49906.0,109422.47,45361.0,19423.0,1.36,6.6,19970430,1327.0,6.12,230.0
2144,宏达高科,纺织,浙江,12985.0,17676.0,189832.56,58841.0,30549.0,9.23,3.2,20070803,10448.0,23.4,40.0
300480,光力科技,电器仪表,河南,2300.0,9200.0,48730.71,45155.0,2395.0,4.92,14.0,20150702,4438.0,46.8,97.0
600063,皖维高新,化纤,安徽,149785.0,164589.0,733674.94,194304.0,354519.0,2.0,3.4,19970528,1463.0,4.69,528.0
600883,博闻科技,水泥,云南,23609.0,23609.0,75939.78,38620.0,1895.0,3.01,5.9,19951208,-1051.0,13.02,-293.0
31,中粮地产,全国地产,深圳,181372.0,181373.0,5512888.0,4992642.0,57171.0,3.25,4.5,19931008,54934.0,10.5,35.0
600162,香江控股,全国地产,深圳,76781.0,159646.0,1501587.0,1264540.0,52623.0,2.5,3.9,19980609,15977.0,6.52,65.0
600103,青山纸业,造纸,福建,106184.0,106184.0,350861.41,157065.0,126944.0,1.09,6.7,19970703,-9183.0,6.18,-71.0
600285,羚锐制药,中成药,河南,46379.0,53548.0,260638.95,102724.0,42635.0,2.88,4.5,20001018,7466.0,10.18,73.0
2120,新海股份,家居用品,浙江,9773.0,15028.0,84534.88,36824.0,26079.0,3.77,7.3,20070306,6415.0,19.64,46.0
300391,康跃科技,机械基件,山东,5168.0,16668.0,74968.86,40021.0,19888.0,2.15,10.9,20140801,3305.0,16.75,84.0
960,锡业股份,小金属,云南,115122.0,147206.0,2161935.75,832237.0,938253.0,5.56,2.5,20000221,-42389.0,10.2,-35.0
603766,隆鑫通用,摩托车,重庆,80422.0,83731.0,696411.88,340731.0,186432.0,5.64,4.4,20120810,54150.0,17.5,27.0
600871,石化油服,石油开采,北京,45000.0,1414266.0,7734967.0,4278122.0,2804595.0,1.61,5.4,19950411,-19528.0,6.2,-449.0
416,民生控股,百货,山东,53161.0,53187.0,127221.47,61264.0,4709.0,1.56,6.5,19960719,5037.0,6.93,73.0
600797,浙大网新,软件服务,浙江,82171.0,82171.0,493354.19,336071.0,10344.0,1.93,7.6,19970418,-5196.0,9.49,-150.0
789,万年青,水泥,江西,61335.0,61336.0,878842.13,288791.0,434913.0,4.12,2.2,19970923,39294.0,6.57,10.0
600782,新钢股份,钢加工,江西,139345.0,139345.0,3044659.25,1634045.0,1142854.0,5.6,1.0,19961225,-17614.0,5.12,-41.0
601666,平煤股份,煤炭开采,河南,236116.0,236116.0,3452906.5,1085702.0,1233661.0,4.61,1.0,20061123,66227.0,4.39,16.0
600292,中电远达,环境保护,重庆,78082.0,78082.0,871713.88,401127.0,341528.0,6.17,3.6,20001101,20293.0,15.38,59.0
2354,天神娱乐,互联网,辽宁,10140.0,28659.0,150155.48,33343.0,778.0,3.95,26.1,20100209,8809.0,80.6,262.0
300221,银禧科技,塑料,广东,40000.0,40324.0,127722.82,79167.0,36069.0,1.84,7.2,20110525,2324.0,11.0,191.0
300477,合纵科技,电气设备,北京,2600.0,10818.0,141298.52,112161.0,7615.0,6.44,9.3,20150610,7380.0,44.78,66.0
600121,郑州煤电,煤炭开采,河南,69834.0,101534.0,1090595.75,399608.0,506772.0,3.67,1.9,19980107,17163.0,5.14,30.0
300200,高盟新材,化工原料,北京,20320.0,21360.0,81677.36,58599.0,19656.0,3.55,4.8,20110407,5261.0,12.49,51.0
300414,中光防雷,元器件,四川,4214.0,16853.0,75855.56,70232.0,4384.0,3.87,12.2,20150513,6231.0,31.3,85.0
600647,同达创业,综合类,上海,13914.0,13914.0,56026.05,42239.0,2066.0,1.94,15.8,19930504,1743.0,22.5,180.0
300386,飞天诚信,软件服务,北京,7745.0,20902.0,160129.27,135413.0,2106.0,6.7,7.6,20140626,18963.0,39.1,43.0
600839,四川长虹,家用电器,四川,461000.0,461624.0,5845508.0,4602924.0,578357.0,2.94,2.1,19940311,29889.0,4.06,63.0
2511,中顺洁柔,造纸,广东,48542.0,48672.0,451575.66,197943.0,225716.0,4.96,2.3,20101125,11412.0,8.86,38.0
300183,东软载波,软件服务,山东,25393.0,45326.0,238773.25,185884.0,1560.0,4.84,5.4,20110222,24688.0,19.6,36.0
600830,香溢融通,多元金融,浙江,45432.0,45432.0,371126.38,196447.0,16353.0,4.26,3.3,19940224,12505.0,9.63,35.0
600894,广日股份,运输设备,广东,85995.0,85995.0,938736.13,532592.0,78875.0,7.3,2.9,19960328,65843.0,15.56,20.0
719,大地传媒,出版业,河南,51319.0,78708.0,909995.19,595103.0,114919.0,7.53,2.9,19970331,37477.0,15.59,33.0
600470,六国化工,农药化肥,安徽,52160.0,52160.0,625522.75,194500.0,349360.0,4.13,2.7,20040305,-4025.0,7.8,-101.0
300201,海伦哲,专用机械,江苏,35022.0,36493.0,127872.67,78604.0,21496.0,2.05,10.6,20110407,1563.0,14.5,339.0
300123,太阳鸟,船舶,湖南,27410.0,28890.0,154842.86,75644.0,41434.0,3.24,5.1,20100928,4606.0,12.65,79.0
603158,腾龙股份,汽车配件,江苏,2667.0,10667.0,91084.78,70809.0,10455.0,7.05,9.1,20150320,7127.0,39.84,60.0
637,茂化实华,石油加工,广东,36649.0,51988.0,138678.88,88264.0,37727.0,1.62,5.2,19961114,5170.0,6.33,64.0
819,岳阳兴长,石油加工,湖南,24609.0,24611.0,82177.11,49790.0,21333.0,2.7,14.9,19970625,5494.0,26.81,120.0
600621,华鑫股份,全国地产,上海,52408.0,52408.0,346893.97,224042.0,13521.0,3.63,4.1,19921202,21127.0,10.43,26.0
2505,大康牧业,农业综合,湖南,69730.0,288704.0,758390.56,581898.0,51432.0,2.0,3.9,20101118,-15.0,7.09,-139562.0
601918,国投新集,煤炭开采,安徽,259054.0,259054.0,3039007.5,406760.0,1281023.0,2.14,4.4,20071219,-20515.0,7.1,-90.0
600569,安阳钢铁,普钢,河南,239368.0,239368.0,3339448.75,1444015.0,1285826.0,2.49,1.2,20010820,-113909.0,2.99,-6.0
603022,新通联,广告包装,上海,2000.0,8000.0,63000.7,42526.0,4493.0,6.85,8.3,20150518,5172.0,42.63,66.0
300002,神州泰岳,软件服务,北京,114297.0,198651.0,535275.0,214235.0,34629.0,2.33,6.0,20091030,52366.0,9.72,37.0
600458,时代新材,塑料,湖南,66142.0,66142.0,1185926.75,733632.0,244122.0,4.62,3.8,20021219,10819.0,13.84,85.0
300259,新天科技,电器仪表,河南,25214.0,46675.0,101807.18,62956.0,25489.0,1.83,7.0,20110831,9733.0,8.23,39.0
300102,乾照光电,半导体,福建,36060.0,70455.0,273055.91,117585.0,94163.0,3.05,3.4,20100812,8994.0,7.11,56.0
300122,智飞生物,生物制药,重庆,33315.0,80000.0,260419.47,137226.0,34014.0,3.05,12.1,20100928,16543.0,26.57,128.0
601898,中煤能源,煤炭开采,北京,915200.0,1325866.0,25748026.0,6416309.0,8816811.0,6.4,1.0,20080201,454118.0,5.25,15.0
2179,中航光电,元器件,河南,57761.0,60251.0,694241.94,523538.0,121045.0,5.39,7.1,20071101,26227.0,31.16,72.0
2055,得润电子,元器件,深圳,40298.0,45051.0,517096.94,349936.0,80220.0,3.81,9.6,20060725,10781.0,26.66,111.0
603338,浙江鼎力,专用机械,浙江,4062.0,16250.0,104062.11,76255.0,21603.0,5.48,9.5,20150325,7707.0,42.08,89.0
603898,好莱客,家居用品,广东,7350.0,29400.0,107359.02,58980.0,38106.0,3.03,10.6,20150217,10116.0,27.44,80.0
2484,江海股份,元器件,江苏,30597.0,33280.0,202461.95,120588.0,48906.0,4.94,4.9,20100929,12685.0,17.67,46.0
600983,惠而浦,家用电器,安徽,53280.0,76644.0,772831.75,650498.0,76531.0,5.76,2.6,20040727,31995.0,11.28,27.0
2702,海欣食品,食品,福建,12280.0,28280.0,94577.43,48888.0,33586.0,2.7,10.8,20121011,3932.0,19.18,138.0
502,绿景控股,区域地产,广东,18333.0,18482.0,28276.27,25732.0,2460.0,1.05,31.0,19921123,-40.0,24.45,-11297.0
300425,环能科技,专用机械,四川,3960.0,17662.0,84396.78,62962.0,12647.0,9.32,5.0,20150216,5562.0,28.97,92.0
300451,创业软件,软件服务,浙江,1700.0,6800.0,67812.53,53946.0,7421.0,9.63,20.2,20150514,4579.0,136.22,202.0
2200,云投生态,环境保护,云南,10783.0,18413.0,277440.91,225500.0,12206.0,4.41,5.6,20071221,551.0,19.6,655.0
2457,青龙管业,塑料,宁夏,26156.0,33499.0,230265.3,135157.0,36320.0,5.23,2.6,20100803,8235.0,9.82,40.0
600119,长江投资,仓储物流,上海,30740.0,30740.0,218502.75,142085.0,33899.0,2.68,7.4,19980115,3656.0,14.38,121.0
600184,光电股份,玻璃,湖北,41876.0,41876.0,308919.41,221619.0,44186.0,2.39,11.8,20031106,-3382.0,24.22,-300.0
601800,中国交建,建筑施工,北京,1174724.0,1617474.0,72706232.0,40520180.0,5457292.0,8.34,1.7,20120309,1265888.0,12.12,15.0
793,华闻传媒,出版业,海南,169651.0,205123.0,1181790.0,445833.0,110728.0,4.04,3.9,19970729,59333.0,9.85,34.0
300357,我武生物,生物制药,浙江,6929.0,16160.0,57775.5,46761.0,4127.0,3.44,13.6,20140121,7463.0,35.3,76.0
603789,星光农机,农用机械,浙江,5000.0,20000.0,122250.67,93697.0,19972.0,5.23,9.2,20150427,15135.0,33.44,44.0
2709,天赐材料,化工原料,广东,5688.0,13001.0,139092.38,61669.0,44668.0,7.2,12.4,20140123,6864.0,62.72,119.0
300017,网宿科技,电信运营,上海,49603.0,69938.0,291681.25,238111.0,40374.0,3.11,20.7,20091030,27485.0,52.85,134.0
600676,交运股份,公共交通,上海,86237.0,86237.0,720854.81,352015.0,225023.0,4.2,3.2,19930928,29915.0,10.27,30.0
2759,天际股份,家用电器,广东,2400.0,9600.0,60512.98,30653.0,6011.0,5.64,8.7,20150528,5478.0,33.59,59.0
300044,赛为智能,软件服务,深圳,14828.0,22362.0,107220.02,82643.0,1774.0,2.97,9.2,20100120,3991.0,19.13,107.0
300393,中来股份,塑料,江苏,3844.0,11949.0,147377.81,100394.0,23304.0,6.58,8.8,20140912,9726.0,40.17,49.0
600382,广东明珠,商贸代理,广东,34175.0,34175.0,315815.22,136624.0,3473.0,7.68,2.2,20010118,43041.0,11.88,9.0
600086,东方金钰,服饰,湖北,105684.0,135000.0,911589.19,837544.0,20827.0,2.03,6.2,19970606,13872.0,8.82,86.0
2431,棕榈园林,建筑施工,广东,30321.0,55080.0,1174514.0,984466.0,49764.0,8.01,3.5,20100610,37484.0,17.66,26.0
2417,*ST元达,通信设备,福建,21598.0,27000.0,96161.81,89972.0,1589.0,1.61,13.9,20100601,-14145.0,15.76,-30.0
600884,杉杉股份,服饰,浙江,41086.0,41086.0,929910.38,445833.0,78553.0,10.49,3.6,19960130,23035.0,27.7,49.0
600769,祥龙电业,火力发电,湖北,37498.0,37498.0,9255.9,6868.0,204.0,0.11,130.9,19961101,-6639.0,9.62,-54.0
603000,人民网,互联网,北京,110569.0,110569.0,342924.78,227372.0,13574.0,2.34,10.4,20120427,27113.0,16.58,68.0
600775,南京熊猫,通信设备,江苏,63262.0,91384.0,498189.59,348859.0,91662.0,3.54,5.7,19961118,15587.0,13.12,77.0
300149,量子高科,食品,广东,35562.0,42210.0,75714.27,44369.0,15188.0,1.72,10.5,20101222,3857.0,14.67,161.0
300172,中电环保,环境保护,江苏,22767.0,33800.0,142123.81,102272.0,5282.0,2.89,6.2,20110201,6993.0,13.13,63.0
600853,龙建股份,建筑施工,黑龙江,53681.0,53681.0,783026.56,660284.0,26384.0,1.49,5.0,19940404,1769.0,5.41,164.0
2611,东方精工,轻工机械,广东,31445.0,58059.0,254786.55,118130.0,52471.0,1.62,8.8,20110830,6805.0,10.44,89.0
600000,浦发银行,银行,上海,1865347.0,1865347.0,482262944.0,0.0,1735700.0,14.49,1.3,19991110,4071133.0,17.02,8.0
600480,凌云股份,汽车配件,河北,36171.0,45093.0,854704.13,518787.0,177624.0,5.84,3.0,20030815,12967.0,13.15,46.0
2343,禾欣股份,影视音像,浙江,15275.0,31451.0,164877.97,160184.0,3026.0,3.1,22.0,20100126,5964.0,46.84,247.0
2408,齐翔腾达,化工原料,山东,74513.0,80691.0,814576.13,260614.0,250846.0,6.85,2.1,20100518,32082.0,10.86,27.0
2669,康达新材,化工原料,上海,13051.0,20000.0,94920.88,67558.0,18499.0,3.48,8.4,20120416,4754.0,22.11,93.0
603026,石大胜华,化工原料,山东,5068.0,20268.0,215965.25,72691.0,114040.0,6.61,6.1,20150529,8710.0,32.21,75.0
2377,国创高新,化工原料,湖北,43097.0,43814.0,204903.47,134837.0,14699.0,1.73,5.8,20100323,2765.0,7.38,117.0
600965,福成五丰,农业综合,河北,38005.0,81870.0,200334.5,124377.0,57809.0,1.95,8.7,20040713,6037.0,14.38,195.0
600622,嘉宝集团,区域地产,上海,51430.0,51430.0,909402.13,822458.0,669.0,5.93,3.2,19921203,33353.0,14.39,22.0
300231,银信科技,软件服务,北京,26164.0,33631.0,65905.86,51537.0,7512.0,1.32,19.9,20110615,4839.0,18.67,130.0
600629,华建集团,建筑施工,上海,34800.0,35906.0,393479.06,334839.0,13614.0,1.84,14.0,19930209,935.0,16.37,628.0
