code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
603636,南威软件,1.66,71.02,69.85,71.99,67.8,69.86,2787792.0,6.54477,195541627.0,61.224,8.685,710200.0,302515.0165
600611,大众交通,1.659,10.42,10.48,10.59,10.0,10.25,19699818.0,1.89019,203137679.0,38.593,2.219,1642277.349178,1085983.767178
002507,涪陵榨菜,1.658,15.94,15.78,16.06,15.48,15.68,1939337.0,1.04615,30598498.0,24.152,4.072,524264.768494,295493.230172
002069,獐 子 岛,1.65,9.24,9.24,9.32,9.01,9.09,5598165.0,0.8223,51305944.0,-5.533,5.82,657067.667256,629049.931356
300095,华伍股份,1.648,11.72,11.7,11.85,11.18,11.53,5648886.0,2.4516,65361015.0,57.199,4.342,361204.3056,270047.7864
002206,海 利 得,1.647,13.58,13.61,13.78,13.14,13.36,3169575.0,0.92437,42692900.0,42.438,2.926,610788.339,465644.45025
002454,松芝股份,1.644,12.98,12.9,13.12,12.6,12.77,4806582.0,1.9959600000000002,62101814.0,19.088,2.203,548755.46,312578.465782
600754,锦江股份,1.641,35.92,35.91,36.4,34.7,35.34,6042011.0,1.35095,215273104.0,45.717,3.61,2889827.72208,1606488.73808
002063,远光软件,1.641,15.48,15.65,15.78,14.68,15.23,14953210.0,2.87467,228826984.0,37.518,5.433,923476.815,805225.478904
300234,开尔新材,1.64,16.11,16.25,16.3,15.4,15.85,2508784.0,1.7754,39948958.0,40.275,7.291,425304.0,227647.8324
000899,赣能股份,1.639,9.3,9.2,9.48,9.02,9.15,5487725.0,0.98845,50555631.0,15.5,2.425,601410.3168,516319.82544
600187,国中水务,1.636,4.97,4.95,5.01,4.69,4.89,19802114.0,1.36039,96573100.0,48.159,2.733,723445.241316,723445.241316
300121,阳谷华泰,1.635,10.57,10.58,10.64,9.96,10.4,4412808.0,4.18383,45691903.0,105.7,6.047,296805.6,111484.910264
600985,雷鸣科化,1.634,9.95,9.9,10.05,9.6,9.79,4670645.0,1.77689,46022751.0,17.768,2.356,261540.47028,261540.47028
002225,濮耐股份,1.631,6.23,6.15,6.29,6.06,6.13,4466192.0,0.7662700000000001,27578623.0,31.15,2.123,554506.857303,363114.134544
002339,积成电子,1.631,17.45,17.45,17.64,16.82,17.17,7847824.0,2.6487,135698861.0,51.324,4.717,661173.52,517025.701
000736,中房地产,1.63,13.72,13.88,13.98,13.31,13.5,1303295.0,0.93942,17759921.0,54.88,2.396,407750.01022,190342.5678
002397,梦洁家纺,1.63,7.48,7.46,7.55,7.25,7.36,4334356.0,1.30685,32122046.0,15.265,3.876,505614.741676,248085.713216
000417,合肥百货,1.629,8.11,8.12,8.19,7.89,7.98,14318738.0,1.83901,115192999.0,17.281,1.899,632486.0862,631453.297975
600976,健民集团,1.626,26.88,26.72,27.0,25.76,26.45,1209868.0,0.7895800000000001,32159625.0,35.368,4.263,412335.4368,411879.552
000993,闽东电力,1.625,8.13,8.03,8.17,7.86,8.0,4392674.0,1.17766,35379160.0,116.143,1.968,303249.0,303249.0
000565,渝三峡Ａ,1.623,10.02,10.02,10.12,9.65,9.86,5747639.0,1.32559,57003662.0,38.538,5.606,434459.40444,434459.40444
600267,海正药业,1.621,11.91,11.89,11.98,11.56,11.72,6255918.0,0.64792,73590380.0,34.029,1.663,1149948.423822,1149948.423822
300325,德威新材,1.618,15.7,15.7,15.9,15.37,15.45,2592923.0,0.8222200000000001,40501901.0,87.222,6.208,502400.0,495111.14155
600609,金杯汽车,1.617,3.77,3.75,3.79,3.67,3.71,8820571.0,0.80725,32983869.0,-28.779,15.708,411935.508764,411935.508764
603883,老百姓,1.615,50.98,51.55,51.88,49.61,50.17,1451279.0,2.16609,73689373.0,50.475,6.355,1361166.0,341566.0
002735,王子新材,1.614,40.3,39.31,41.0,39.31,39.66,3248735.0,14.50328,130881959.0,76.038,7.18,322400.0,90272.0
000607,华媒控股,1.613,8.82,8.82,8.95,8.56,8.68,7221111.0,1.48055,63457307.0,24.5,6.462,897609.99762,430179.61959
000728,国元证券,1.611,17.66,17.7,17.9,17.15,17.38,21789746.0,1.1094,382870112.0,25.229,1.811,3468600.6,3468600.6
002364,中恒电气,1.608,20.22,20.3,20.5,19.32,19.9,7746528.0,1.8367300000000002,154823276.0,41.265,9.561,1057996.09236,852790.820046
603066,音飞储存,1.607,41.09,41.0,41.65,39.6,40.44,1072753.0,4.29101,43618284.0,50.171,5.913,410900.0,102725.0
000524,岭南控股,1.601,13.96,14.0,14.15,13.53,13.74,2358592.0,0.8746200000000001,32503840.0,107.385,6.454,376464.546624,376461.500552
600633,浙报传媒,1.599,13.34,13.29,13.48,12.92,13.13,9857439.0,0.86921,130479071.0,30.318,4.035,1585175.64506,1512851.733176
000756,新华制药,1.599,10.8,10.75,10.99,10.5,10.63,2763335.0,0.89919,29746906.0,98.182,2.705,493897.8564,331897.8564
600012,皖通高速,1.598,10.17,9.91,10.27,9.9,10.01,3083015.0,0.2645,31109781.0,19.595,2.1390000000000002,1686806.37,1185415.2
600592,龙溪股份,1.592,10.21,10.18,10.36,9.78,10.05,8033613.0,2.17387,81269933.0,85.083,2.094,407944.195991,377314.195991
600368,五洲交通,1.59,5.11,5.09,5.13,4.95,5.03,7510846.0,0.9008,38024555.0,56.778,1.399,426072.582852,426072.582852
000536,华映科技,1.589,10.87,10.78,10.92,10.6,10.7,4565163.0,1.83346,49151134.0,33.916,3.2439999999999998,846884.837082,270653.475706
000951,中国重汽,1.588,16.63,16.45,16.9,16.19,16.37,1595032.0,0.38029,26270812.0,16.146,1.558,697504.6065,697504.6065
600189,吉林森工,1.587,8.96,8.96,9.05,8.68,8.82,3321031.0,1.06958,29649577.0,298.667,2.316,278208.0,278208.0
600810,神马股份,1.585,7.05,7.01,7.14,6.81,6.94,3389546.0,0.7663800000000001,23716018.0,51.497,1.338,311807.4,311807.4
000777,中核科技,1.583,23.75,23.99,24.09,22.8,23.38,9018711.0,2.35254,212734467.0,126.599,8.242,910616.783375,910480.6935
001696,宗申动力,1.583,10.27,10.22,10.4,9.97,10.11,16411809.0,1.84769,167446372.0,31.121,3.309,1175942.64684,912215.863039
601003,柳钢股份,1.582,3.21,3.23,3.27,3.12,3.16,11053055.0,0.43129000000000006,35447059.0,48.784,1.772,822656.6172,822656.6172
000544,中原环保,1.58,14.14,14.2,14.23,13.68,13.92,2515739.0,0.9336200000000001,35350410.0,56.56,3.963,381016.155786,381016.155786
600498,烽火通信,1.579,22.51,22.58,22.7,21.68,22.16,10603997.0,1.09692,235533828.0,40.196,3.524,2356613.484974,2176051.94205
000521,美菱电器,1.579,5.79,5.79,5.82,5.68,5.7,4112059.0,0.69347,23702203.0,15.016,1.255,442204.999695,343327.565286
002255,海陆重工,1.579,7.72,7.65,7.79,7.46,7.6,5430607.0,1.33473,41533048.0,31.382,2.482,479129.852528,314103.079528
600724,宁波富达,1.578,5.15,5.19,5.21,5.01,5.07,5186988.0,0.35898,26557819.0,66.537,2.706,744299.151565,744145.47196
000970,中科三环,1.577,10.95,10.98,11.1,10.64,10.78,13046602.0,1.2248,142149140.0,39.107,3.065,1166394.0,1166394.0
600080,金花股份,1.576,9.67,9.62,9.85,9.18,9.52,8210968.0,2.6895100000000003,78137844.0,95.365,2.7880000000000003,295221.108224,295221.108224
000428,华天酒店,1.576,7.09,7.14,7.16,6.92,6.98,5065168.0,0.7047100000000001,35674634.0,-50.643,3.2640000000000002,722418.534,509601.01725
300389,艾比森,1.576,33.52,33.8,34.5,31.5,33.0,2398767.0,5.2532,79349568.0,14.689,6.775,537204.928,153062.2922
601929,吉视传媒,1.573,4.52,4.5,4.55,4.39,4.45,18681592.0,0.6005400000000001,83719068.0,16.189,1.191,1406082.138784,1406082.138784
600359,新农开发,1.572,8.4,8.42,8.47,8.12,8.27,6103420.0,1.59979,50711781.0,140.0,3.161,320470.7688,320470.7688
002736,国信证券,1.572,16.15,16.15,16.3,15.65,15.9,15945876.0,0.7264400000000001,255318887.0,23.071,2.849,13243000.0,3545021.2863
002060,粤 水 电,1.571,7.11,7.08,7.16,6.93,7.0,5584535.0,0.9291100000000001,39441634.0,43.513,1.6680000000000001,427404.161619,427355.394129
600326,西藏天路,1.57,8.41,8.4,8.5,8.17,8.28,8040242.0,1.46934,67175376.0,70.083,3.69,559837.209672,460195.2
002545,东方铁塔,1.57,8.41,8.39,8.49,8.0,8.28,10560765.0,3.08794,87033456.0,40.845,0.757,656610.75,287622.0
600725,云维股份,1.569,5.18,5.15,5.26,5.05,5.1,4618658.0,0.7495,23905747.0,-3.047,-25.097,319209.73,319209.73
600719,大连热电,1.568,5.83,5.8,5.88,5.57,5.74,8693023.0,2.14855,50052043.0,121.967,1.678,235881.5668,235881.5668
601158,重庆水务,1.567,7.13,7.12,7.23,6.98,7.02,4444268.0,0.09259,31539738.0,23.767,2.555,3422400.0,3422400.0
300180,华峰超纤,1.564,12.34,12.32,12.44,12.05,12.15,1812260.0,0.6042700000000001,22191465.0,16.904,3.2,487430.0,370086.086992
600567,山鹰纸业,1.563,3.25,3.22,3.3,3.2,3.2,27047942.0,1.24288,87724948.0,108.333,1.306,1224255.3739,707272.536425
002412,汉森制药,1.562,18.21,18.31,18.6,17.28,17.93,6080564.0,2.12033,110007706.0,45.834,4.535,539016.0,522217.275
600131,岷江水电,1.554,7.19,7.2,7.26,6.96,7.08,5128496.0,1.29062,36537651.0,23.194,4.021,362465.986445,285706.824108
000519,江南红箭,1.554,13.07,13.1,13.43,12.5,12.87,19764614.0,4.31581,257553989.0,24.204,3.254,1350423.974506,598552.297984
600448,华纺股份,1.553,6.54,6.5,6.58,6.33,6.44,19237916.0,4.81678,124612286.0,109.0,3.282,276226.122054,261203.45364
300284,苏交科,1.553,16.35,16.3,16.52,15.67,16.1,2736118.0,0.8408100000000001,44291127.0,31.606,3.598,906521.5317,532050.596715
002110,三钢闽光,1.552,5.89,5.8,6.09,5.65,5.8,11128458.0,2.08125,65371605.0,98.167,1.624,314938.3,314938.3
600600,青岛啤酒,1.55,28.18,27.97,28.38,27.81,27.75,2541354.0,0.36518,71457624.0,19.131,2.306,3807069.51631,1961084.572706
600790,轻纺城,1.549,5.9,5.9,5.96,5.72,5.81,10422152.0,0.9954400000000001,61192093.0,14.39,1.701,617726.1768,617726.1768
601555,东吴证券,1.549,11.8,11.88,12.0,11.41,11.62,34739968.0,1.3407900000000001,408892485.0,24.082,2.046,3186000.0,3057380.0
600868,梅雁吉祥,1.546,5.91,5.92,6.0,5.7,5.82,109960548.0,5.79304,645853891.0,-205.923,5.281,1121805.869289,1121805.869289
600178,东安动力,1.544,7.89,7.91,7.96,7.51,7.77,7406170.0,1.6027900000000002,57742709.0,112.393,2.069,364581.12,364581.12
000026,飞亚达Ａ,1.54,11.87,11.79,11.95,11.3,11.69,7747890.0,2.49072,90318737.0,31.995,2.735,520790.173747,369240.252619
002786,银宝山新,1.533,37.1,36.8,38.36,34.51,36.54,8358765.0,26.30197,307819250.0,57.969,5.619,471466.8,117903.8
300226,上海钢联,1.533,40.41,40.4,40.75,38.5,39.8,4792715.0,3.3878500000000003,190825042.0,335.631,43.734,630396.0,571671.747531
000036,华联控股,1.532,7.29,7.32,7.39,7.08,7.18,12600412.0,1.12115,91108329.0,238.235,4.359,831415.542048,819308.674548
002217,合力泰,1.529,11.95,11.88,12.02,11.65,11.77,5671732.0,1.53875,67336921.0,79.667,4.719,1699856.68334,440469.769055
600449,宁夏建材,1.526,8.65,8.61,8.69,8.4,8.52,5674690.0,1.18672,48663204.0,15.232,0.991,413626.60133,413626.60133
002215,诺 普 信,1.526,13.31,13.31,13.47,12.81,13.11,10910852.0,1.5983,142988835.0,47.536,7.114,1217081.046324,908610.359041
002242,九阳股份,1.526,17.96,18.0,18.1,17.36,17.69,13904745.0,1.8212100000000002,247350882.0,25.657,4.383,1378887.98,1371229.836
601369,陕鼓动力,1.524,6.66,6.6,6.71,6.5,6.56,4853540.0,0.29617000000000004,32110969.0,20.813,1.8130000000000002,1091420.975178,1091420.975178
000923,河北宣工,1.524,11.99,12.04,12.18,11.55,11.81,3692296.0,1.8648,43877581.0,-32.94,6.108,237402.0,237400.9209
002092,中泰化学,1.524,6.66,6.66,6.73,6.47,6.56,13652928.0,1.09885,90553709.0,26.429,1.061,925899.225948,827486.129556
002182,云海金属,1.524,12.66,12.66,12.9,12.21,12.47,6673010.0,3.02427,84022118.0,131.875,4.013,364608.0,279340.694628
002614,蒙发利,1.524,11.99,12.02,12.13,11.4,11.81,8712318.0,3.13238,103070933.0,30.744,2.948,665175.225,333486.197055
000600,建投能源,1.522,8.67,8.7,8.75,8.43,8.54,7575494.0,0.6949700000000001,65155576.0,6.563,1.509,1553340.067992,945074.109492
002365,永安药业,1.519,16.04,16.02,16.21,15.22,15.8,2866068.0,1.959,45428745.0,94.353,2.689,299948.0,234669.360776
300413,快乐购,1.517,30.12,30.19,30.47,29.0,29.67,4234211.0,6.04887,126452933.0,64.085,7.854,1207812.0,210840.0
000022,深赤湾Ａ,1.516,14.06,13.98,14.1,13.77,13.85,1629933.0,0.35062000000000004,22815799.0,21.698,2.095,906537.80438,653603.457544
002342,巨力索具,1.515,6.03,5.98,6.07,5.89,5.94,10275196.0,1.24355,61606367.0,177.353,2.4,578880.0,498247.216875
002403,爱仕达,1.511,11.42,11.42,11.52,11.02,11.25,3834917.0,1.32651,43429360.0,33.588,2.188,356304.0,330149.0595
600551,时代出版,1.508,17.5,17.42,17.66,16.72,17.24,4066789.0,0.8039900000000001,70416126.0,22.704,2.247,885194.268,885194.268
600958,东方证券,1.508,18.17,18.11,18.33,17.75,17.9,14688999.0,1.4689,265265748.0,33.036,2.989,9596926.887457,1817000.0
002302,西部建设,1.507,14.82,14.74,14.96,14.28,14.6,3143022.0,1.16016,46022940.0,23.156,1.964,764885.43105,401493.500226
601678,滨化股份,1.503,6.08,6.04,6.1,5.95,5.99,7743582.0,0.7821800000000001,46753606.0,11.055,1.293,601920.0,601920.0
002032,苏 泊 尔,1.501,25.02,24.99,25.39,24.52,24.65,1365229.0,0.29207,33937032.0,22.996,3.807,1583453.720376,1169504.087886
300024,机器人,1.5,52.79,52.84,53.26,51.05,52.01,11245257.0,1.77418,591156846.0,105.58,16.268,3743865.881454,3345980.076089
300360,炬华科技,1.5,26.39,26.31,26.5,25.31,26.0,1904650.0,2.50361,49647831.0,29.322,6.341,638070.615,200764.564
002689,远大智能,1.498,8.13,8.11,8.25,7.87,8.01,6032943.0,0.64426,48869961.0,22.583,5.873,782394.237768,761301.046263
300219,鸿利光电,1.498,11.52,11.6,11.77,11.15,11.35,8545703.0,2.7962,97984574.0,31.135,2.809,708304.2912,352072.157184
000852,石化机械,1.492,14.97,14.97,15.19,14.55,14.75,2228282.0,0.5565300000000001,33265602.0,83.167,2.766,688801.5861,599383.15635
002311,海大集团,1.488,12.28,12.27,12.38,11.89,12.1,3975148.0,0.26228,48246266.0,24.56,3.79,1887882.075912,1861197.15208
600323,瀚蓝环境,1.486,12.29,12.35,12.38,11.85,12.11,5177909.0,0.8939100000000001,62894628.0,25.082,2.185,941738.478122,711889.500749
603968,醋化股份,1.477,23.36,23.58,23.58,22.71,23.02,1018712.0,1.99279,23607680.0,17.969,4.467,477665.28,119416.32
603006,联明股份,1.474,48.2,47.9,48.8,47.05,47.5,660501.0,1.91783,31647555.0,50.737,6.548,455464.90226,166000.8
603398,邦宝益智,1.474,81.9,80.9,83.64,75.0,80.71,7800297.0,32.50124,625442971.0,99.878,26.583,786240.0,196560.0
300337,银邦股份,1.471,6.21,6.18,6.26,6.01,6.12,9650768.0,1.35636,59276396.0,41.4,1.4060000000000001,510412.32,441855.026622
600959,江苏有线,1.469,15.2,15.15,15.29,14.8,14.98,9306285.0,1.55884,140452918.0,46.061,3.789,4541911.7644,907440.0
601607,上海医药,1.468,16.59,16.52,16.75,16.1,16.35,6773956.0,0.35227,111749055.0,17.217,1.533,4460902.582542,3190149.194862
000039,中集集团,1.468,15.21,15.21,15.37,14.84,14.99,9112721.0,0.7228800000000001,137630735.0,16.355,1.589,4529263.742406,1917387.127071
600685,中船防务,1.467,28.36,28.02,28.47,27.02,27.95,4384086.0,0.99987,122067956.0,192.925,4.316,4008704.088008,1243482.355544
600869,智慧能源,1.466,6.92,6.9,6.99,6.73,6.82,9252928.0,0.46730000000000005,63721346.0,37.486,2.137,1441428.46412,1370220.021312
600552,方兴科技,1.464,15.25,15.21,15.3,14.5,15.03,6175295.0,1.80438,92313900.0,49.951,3.095,584875.29865,521915.0179
600039,四川路桥,1.463,4.16,4.14,4.17,4.06,4.1,15957642.0,0.5284500000000001,65931331.0,14.064,1.584,1256208.791552,1256208.791552
600506,香梨股份,1.463,18.72,18.51,18.9,18.02,18.45,1719903.0,1.1644,31748651.0,-183.35,10.343,276507.266256,276507.266256
600355,精伦电子,1.453,6.98,6.96,7.06,6.67,6.88,10410782.0,2.11563,71884855.0,349.0,7.909,343478.2616,343478.2616
600981,汇鸿集团,1.451,9.79,9.76,9.82,9.23,9.65,7310508.0,3.02269,70501006.0,294.88,3.888,2195342.094968,236775.681791
002248,华东数控,1.451,11.89,11.82,12.1,11.38,11.72,7597564.0,3.42807,89129229.0,1189.0,3.771,365612.2684,263516.066535
002739,万达院线,1.449,89.6,85.0,91.6,85.0,88.32,8150507.0,6.79209,724869251.0,55.93,21.222,10521682.96704,1075200.0
002256,彩虹精化,1.447,16.12,16.01,16.36,15.35,15.89,8173531.0,2.60255,130451092.0,124.0,8.759,508172.522,506262.302
002105,信隆实业,1.445,7.72,7.78,7.83,7.45,7.61,6252505.0,1.6967400000000001,48082123.0,514.667,6.192,284482.0,284482.0
002549,凯美特气,1.445,9.83,9.76,9.96,9.38,9.69,3517402.0,1.7862,34171340.0,122.875,7.021,557361.0,193573.40198
300155,安居宝,1.442,11.96,12.01,12.18,11.39,11.79,7129836.0,2.67299,84174714.0,52.0,5.798,654092.407176,319016.798984
002169,智光电气,1.441,15.49,15.6,15.66,14.94,15.27,7216199.0,2.90205,110649478.0,98.851,6.645,489656.530718,385172.426985
600614,鼎立股份,1.439,8.46,8.48,8.56,8.1,8.34,14249837.0,1.40008,119514494.0,65.077,4.252,1482846.599268,861049.659816
601515,东风股份,1.439,11.98,11.92,12.14,11.74,11.81,5297366.0,0.47638,63375812.0,18.152,3.912,1332176.0,1332176.0
600256,广汇能源,1.437,4.94,4.92,4.98,4.83,4.87,29757445.0,0.56991,146286361.0,15.748,2.36,2579383.793896,2579383.793896
002553,南方轴承,1.434,9.9,9.9,10.04,9.56,9.76,5262733.0,2.40044,51733143.0,26.4,5.33,344520.0,217047.79998
600180,瑞茂通,1.433,15.57,15.48,15.77,15.06,15.35,2447438.0,0.27731,37849673.0,27.13,4.065,1584103.421448,1374128.626401
300258,精锻科技,1.431,13.47,13.41,13.64,12.78,13.28,3251925.0,1.30197,43120315.0,19.309,2.904,363690.0,336439.768389
300124,汇川技术,1.429,36.9,36.79,37.33,36.01,36.38,4281240.0,0.6886500000000001,157466561.0,43.412,7.608,2934284.76756,2294010.90837
600635,大众公用,1.427,7.11,7.08,7.21,6.88,7.01,33914253.0,1.3745500000000002,240099763.0,33.857,3.483,1754253.623925,1754253.623925
600897,厦门空港,1.427,19.19,19.06,19.3,18.75,18.92,965980.0,0.32436000000000004,18425521.0,12.472,1.9420000000000002,571497.39,571497.39
600108,亚盛集团,1.423,5.7,5.72,5.74,5.52,5.62,27774337.0,1.42658,156891214.0,53.824,2.393,1109741.61897,1109741.61897
600844,丹化科技,1.422,6.42,6.43,6.48,6.13,6.33,6645091.0,1.13625,42292467.0,286.607,5.89,499874.436756,375458.941704
300006,莱美药业,1.422,32.8,32.34,33.15,30.88,32.34,4992550.0,3.88586,160215415.0,656.0,6.732,740041.98696,421414.2196
000100,TCL 集团,1.42,3.57,3.55,3.58,3.5,3.52,84228292.0,0.9359500000000001,299129196.0,10.259,1.815,4365524.413614,3212723.797668
601928,凤凰传媒,1.419,12.15,12.2,12.29,11.71,11.98,16058337.0,0.631,193080287.0,25.649,2.916,3092053.5,3092053.5
600009,上海机场,1.417,27.19,26.83,27.36,26.73,26.81,4680643.0,0.42805000000000004,126358954.0,24.945,2.658,5239400.020112,2973162.323443
000551,创元科技,1.417,8.59,8.63,8.68,8.2,8.47,8060294.0,2.01467,68489426.0,107.375,2.608,343669.067895,343669.067895
002344,海宁皮城,1.416,11.46,11.48,11.59,11.14,11.3,12348148.0,1.11959,140647635.0,13.643,2.533,1283520.0,1263941.829972
002424,贵州百灵,1.413,18.66,18.71,18.87,18.2,18.4,10510653.0,1.92882,195232020.0,28.273,10.707,2633299.2,1016833.752144
300195,长荣股份,1.413,17.23,17.49,17.49,16.4,16.99,5189708.0,4.02336,88279215.0,15.664,2.531,584613.172894,222248.619036
002753,永东股份,1.41,35.95,35.75,36.49,34.85,35.45,1014119.0,4.10574,36215915.0,44.625,4.196,354826.5,88796.5
603188,亚邦股份,1.408,17.28,17.22,17.47,16.88,17.04,2718181.0,0.71718,46675094.0,6.454,3.3529999999999998,995328.0,654925.824
002659,中泰桥梁,1.408,17.29,17.48,17.56,16.4,17.05,3822474.0,1.22909,65080376.0,432.25,8.983,537719.0,537719.0
000008,神州高铁,1.407,8.65,8.73,8.85,8.3,8.53,14997575.0,1.13616,128316921.0,288.333,7.398,2084159.481855,1141819.766115
300171,东富龙,1.406,20.2,20.23,20.39,18.89,19.92,12808707.0,3.9947500000000002,253030935.0,18.704,4.643,1282241.81754,647689.7498
002381,双箭股份,1.405,11.55,11.45,11.78,10.9,11.39,6420156.0,2.9597800000000003,73029851.0,20.263,3.445,405405.0,250534.509225
000609,绵世股份,1.404,10.11,10.07,10.21,9.89,9.97,3679120.0,1.34216,36951648.0,25.031,2.351,301374.572742,277134.19779
600485,信威集团,1.402,21.7,22.12,22.29,20.85,21.4,28435165.0,1.74295,612297133.0,32.234,4.13,6344521.83694,3540231.66371
300048,合康变频,1.402,16.63,16.99,17.18,16.0,16.4,6772494.0,2.17392,111188828.0,127.923,3.672,654628.877746,518079.8779
601118,海南橡胶,1.399,5.8,5.8,5.85,5.63,5.72,22717535.0,0.5778800000000001,130944564.0,1017.544,2.685,2280079.528,2280079.528
300204,舒泰神,1.399,25.36,25.3,25.5,24.6,25.01,2778437.0,0.84289,69797270.0,31.309,5.2620000000000005,860738.688,835944.880432
000617,石油济柴,1.397,10.16,10.12,10.33,9.79,10.02,2367573.0,0.8233900000000001,23805803.0,-25.4,5.086,292139.8272,292139.8272
000407,胜利股份,1.396,5.81,5.82,5.87,5.65,5.73,8738277.0,1.32109,50355985.0,116.2,2.516,449722.334208,384300.117285
002740,爱迪尔,1.396,39.95,39.8,40.2,39.1,39.4,834068.0,3.33627,33166946.0,34.44,4.303,399500.0,99875.0
600381,青海春天,1.393,15.29,15.22,15.43,14.79,15.08,3678063.0,1.84896,55793312.0,38.33,6.626,1052432.125877,304157.474808
000826,启迪桑德,1.392,30.6,30.55,30.97,30.03,30.18,5312043.0,0.63107,162453584.0,32.042,4.47,2590403.0364,2575753.91676
002158,汉钟精机,1.392,16.75,16.81,16.95,16.37,16.52,1638831.0,0.62107,27299884.0,24.108,2.727,493549.099825,441982.492875
603223,恒通股份,1.391,27.69,27.84,28.16,27.02,27.31,1269634.0,4.23211,35013719.0,51.278,5.894,332280.0,83070.0
000953,河池化工,1.391,11.66,11.63,11.95,11.01,11.5,3569304.0,1.21386,41275120.0,192.409,25.598,342873.303542,342856.45834
300492,山鼎设计,1.391,39.35,39.85,41.65,38.38,38.81,5688643.0,27.34925,226073197.0,95.976,14.188,327392.0,81848.0
600638,新黄浦,1.389,10.95,11.0,11.07,10.54,10.8,4172276.0,0.7435,45449869.0,36.258,1.712,614474.56686,614474.56686
601005,重庆钢铁,1.389,2.92,2.92,2.98,2.87,2.88,53473190.0,2.81184,156732362.0,243.333,1.912,1295318.59336,555300.42376
