代码,名字,行业,地区,市盈率,流通股本,总股本(万),总资产(万),流动资产,固定资产,公积金,每股公积金,每股收益,每股净资,市净率,上市日期,平均利润
601011,宝泰隆,焦炭加工,黑龙江,99.92,96750.0,136750.0,787778.06,181863.77,159872.3,211757.95,1.55,0.066,3.11,2.84,20110309,5757.666666666667
601012,隆基股份,半导体,陕西,76.96,162111.27,177137.95,927074.63,605378.5,232180.66,252652.0,1.43,0.15,3.01,4.73,20120411,20343.0
601015,陕西黑猫,焦炭加工,陕西,161.78,29600.0,62000.0,1078319.88,499573.84,374627.53,91719.95,1.48,0.055,4.52,2.61,20141105,13341.333333333334
601016,节能风电,新型电力,北京,150.63,81778.0,177778.0,1440301.5,157536.02,1012547.38,60417.8,0.34,0.08199999999999999,1.83,8.98,20140929,17425.666666666668
601018,宁波港,港口,浙江,35.13,1280000.0,1280000.0,4821540.5,935587.19,1923308.75,785558.5,0.61,0.174,2.48,3.29,20100928,262952.6666666667
601021,春秋航空,空运,上海,30.12,20000.0,80000.0,1518951.25,456213.56,580924.88,193433.27,2.42,1.503,8.02,7.53,20150121,93959.0
601028,玉龙股份,钢加工,江苏,42.24,78302.57,78623.77,335663.0,220049.7,82042.36,91144.78,1.16,0.163,3.34,2.74,20111107,13096.333333333334
601038,一拖股份,农用机械,河南,51.18,59391.0,99590.0,1346788.0,657069.19,275958.63,212424.63,2.13,0.214,4.77,3.07,20120808,20105.333333333332
601058,赛轮金宇,汽车配件,山东,45.37,100750.88,104269.88,1339292.13,609148.5,513269.56,228893.16,2.2,0.149,4.03,2.23,20110630,24443.333333333332
601069,西部黄金,黄金,新疆,176.52,12600.0,63600.0,255582.05,70697.61,107812.7,50813.8,0.8,0.095,2.5,8.94,20150122,8672.0
601088,中国神华,煤炭开采,北京,13.62,1649103.75,1988962.0,55250700.0,13664499.0,29814800.0,7773900.0,3.91,0.8320000000000001,14.86,1.02,20071009,3301333.3333333335
601098,中南传媒,出版业,湖南,29.52,179600.0,179600.0,1611511.5,1397014.75,107667.26,444346.25,2.47,0.618,6.05,4.02,20101028,122958.66666666667
601099,太平洋,证券,云南,34.33,330546.69,353046.69,3248952.5,0.0,11051.83,182490.17,0.52,0.221,1.97,5.13,20071228,46612.333333333336
601100,恒立油缸,工程机械,江苏,120.75,24727.5,63000.0,452000.31,166499.17,144338.02,208606.77,3.31,0.104,5.52,3.04,20111028,12635.0
601101,昊华能源,煤炭开采,北京,177.57,119999.82,119999.82,1764326.0,391085.28,264314.59,323487.13,2.7,0.034,5.68,1.41,20100331,24993.666666666668
601106,中国一重,工程机械,黑龙江,0.0,653800.0,653800.0,3858296.5,2780878.5,676074.5,841514.81,1.29,-0.16,2.4,3.42,20100209,-33341.666666666664
601107,四川成渝,路桥,四川,16.19,216274.0,305806.0,3083231.0,655766.94,53860.13,184645.59,0.6,0.269,4.03,1.44,20090727,93426.33333333333
601111,中国国航,空运,北京,13.73,832927.13,1308475.13,22045700.0,2102648.5,14952691.0,1650953.25,1.26,0.51,4.7,1.87,20060818,446050.0
601113,华鼎股份,化纤,浙江,0.0,64000.0,83305.0,438203.06,233312.95,151440.2,149112.27,1.79,-0.11,3.06,3.32,20110509,-2239.3333333333335
601116,三江购物,超市连锁,浙江,64.48,40189.3,41075.87,290577.28,170472.42,100680.38,66753.46,1.63,0.155,3.84,3.47,20110302,10785.333333333334
601117,中国化学,建筑施工,北京,13.91,493300.0,493300.0,8209141.5,6681618.5,740517.0,550632.44,1.12,0.382,5.1,1.39,20100107,280241.3333333333
601118,海南橡胶,橡胶,海南,0.0,393117.16,393117.16,1419535.5,682630.75,157062.13,378542.69,0.96,-0.123,2.16,3.72,20110107,-10166.666666666666
601126,四方股份,电气设备,北京,55.17,81317.2,81317.2,543073.88,417770.19,53888.05,181454.97,2.23,0.181,4.29,3.11,20101231,28613.666666666668
601137,博威合金,铜,浙江,75.34,21500.0,21500.0,300449.16,159618.75,95414.9,137653.88,6.4,0.247,9.41,2.64,20110127,6885.666666666667
601139,深圳燃气,供气供热,深圳,29.18,217802.52,217802.52,1537193.88,475755.31,571916.25,247741.05,1.14,0.25,3.21,2.85,20091225,64718.333333333336
601155,新城控股,区域地产,江苏,63.82,53158.5,170806.45,6582725.0,5205424.5,67931.9,16754.97,0.1,0.262,6.35,3.52,20151204,92991.33333333333
601158,重庆水务,水务,重庆,24.94,480000.0,480000.0,1923469.0,781313.06,670030.0,459543.5,0.96,0.282,2.79,3.36,20100329,156079.33333333334
601166,兴业银行,银行,福建,6.05,1617961.63,1905233.63,528939840.0,0.0,1043500.0,5086100.0,2.67,2.164,15.87,1.1,20070205,4319000.0
601168,西部矿业,铜,青海,1059.18,238300.0,238300.0,2612674.25,851886.13,399895.09,526167.69,2.21,0.005,4.73,1.63,20070712,21764.0
601169,北京银行,银行,北京,7.38,1267223.0,1267223.0,178779904.0,0.0,635200.0,2612800.0,2.06,1.116,8.51,1.29,20070919,1440610.3333333333
601177,杭齿前进,机械基件,浙江,0.0,40006.0,40006.0,398948.75,183528.02,103835.43,86056.52,2.15,-0.075,4.25,2.58,20101011,476.3333333333333
601179,中国西电,电气设备,陕西,48.68,435700.0,512588.25,3179527.25,2361780.75,488241.81,1142091.13,2.23,0.109,3.52,2.0,20100128,52115.333333333336
601186,中国铁建,建筑施工,北京,17.43,1026124.56,1357954.13,67917544.0,56349560.0,4046709.5,3992703.25,2.94,0.67,7.9,1.76,20080310,993411.6666666666
601188,龙江交通,路桥,黑龙江,23.94,121320.0,131587.84,456675.06,171902.88,168950.38,122167.77,0.93,0.161,2.67,1.93,20100319,25064.333333333332
601198,东兴证券,证券,北京,31.85,50000.0,250400.0,7312114.5,0.0,24355.61,529852.0,2.12,0.74,5.01,5.98,20150226,115892.66666666667
601199,江南水务,水务,江苏,36.06,46760.0,46760.0,354850.69,172086.63,129903.72,109137.97,2.33,0.396,4.52,4.21,20110317,16929.0
601208,东材科技,化工原料,四川,71.08,61576.0,61576.0,326845.88,119538.85,141289.92,116984.72,1.9,0.099,3.6,2.6,20110520,9794.0
601211,国泰君安,证券,上海,11.78,152500.0,762500.0,48135968.0,0.0,286673.75,2927276.5,3.84,1.75,12.1,2.04,20150626,719933.0
601216,君正集团,化工原料,内蒙,48.29,368640.0,368640.0,1617358.25,208811.38,812772.69,4886.93,0.01,0.183,1.92,6.14,20110222,65055.666666666664
601218,吉鑫科技,机械基件,江苏,57.69,99176.0,99176.0,391536.81,284975.69,79372.55,58928.88,0.59,0.094,2.43,2.97,20110506,6855.333333333333
601222,林洋电子,电器仪表,江苏,38.54,35517.3,40660.16,644059.69,431239.25,144791.66,309924.66,7.62,0.84,11.83,3.38,20110808,36590.0
601225,陕西煤业,煤炭开采,陕西,0.0,271000.0,1000000.0,9328643.0,2108625.5,3302102.75,734872.69,0.73,-0.181,3.3,1.59,20140128,87735.33333333333
601226,华电重工,专用机械,北京,51.36,36750.0,115500.0,876047.13,746336.94,101985.63,122008.38,1.06,0.187,3.15,4.05,20141211,31208.666666666668
601231,环旭电子,元器件,上海,50.99,217592.34,217592.34,1401792.5,1122929.63,211026.59,154120.38,0.71,0.217,3.02,4.87,20120220,57900.0
601233,桐昆股份,化纤,浙江,104.04,96360.0,96360.0,1497070.63,552472.94,821067.81,282727.84,2.93,0.104,7.19,2.01,20110518,9465.666666666666
601238,广汽集团,汽车整车,广东,41.64,422172.0,643502.0,6231607.0,2352358.25,779560.31,891124.19,1.38,0.42,5.74,4.06,20120329,285217.0
601258,庞大集团,汽车服务,河北,333.94,648011.31,648011.31,6638243.5,4772219.0,804214.19,337742.84,0.52,0.009000000000000001,1.88,2.1,20110428,13659.0
601288,农业银行,银行,北京,5.2,29405530.0,32479412.0,1770951040.0,0.0,14923000.0,9877300.0,0.3,0.472,3.37,0.97,20100715,16632866.666666666
601311,骆驼股份,电气设备,湖北,37.04,84839.57,85163.57,622083.69,359668.78,143882.86,104782.32,1.23,0.44,5.05,4.3,20110602,52366.666666666664
601313,江南嘉捷,运输设备,江苏,30.05,39448.05,40040.66,274397.34,211603.09,45827.5,38318.76,0.96,0.411,3.84,4.29,20120116,19284.0
601318,中国平安,保险,深圳,10.48,1083266.5,1828024.13,466711296.0,0.0,2910100.0,13173900.0,7.21,2.641,17.96,2.05,20070301,3856966.6666666665
601328,交通银行,银行,上海,7.12,3925086.5,7426272.5,720686592.0,0.0,6997100.0,11344300.0,1.53,0.701,6.99,0.95,20070515,6006166.666666667
601333,广深铁路,铁路,深圳,30.93,565223.69,708353.69,3072450.75,525703.63,2317314.5,1156273.75,1.63,0.125,3.85,1.33,20061222,93956.0
601336,新华保险,保险,北京,14.72,208543.94,311954.66,63090504.0,0.0,412200.0,2396400.0,7.68,2.7710000000000004,17.34,3.14,20111216,649066.6666666666
601339,百隆东方,纺织,浙江,31.27,150000.0,150000.0,1048555.13,595897.0,273250.5,235926.55,1.57,0.183,4.43,1.73,20120612,41878.0
601368,绿城水务,水务,广西,51.74,14700.0,73581.09,693300.81,151440.55,327944.78,90107.85,1.22,0.3,3.44,5.22,20150612,20939.333333333332
601369,陕鼓动力,机械基件,陕西,36.51,163877.02,163877.02,1491078.63,1194985.88,149747.63,180005.11,1.1,0.179,3.67,2.38,20100428,57774.666666666664
601377,兴业证券,证券,福建,12.75,520000.0,520000.0,11255056.0,0.0,73942.46,376719.28,0.72,0.677,3.36,3.43,20101013,199117.66666666666
601388,怡球资源,铝,江苏,526.25,53300.0,53300.0,367987.78,285999.13,30927.09,111052.67,2.08,0.033,3.92,5.95,20120423,4592.333333333333
601390,中国中铁,建筑施工,北京,24.09,1709251.0,2284430.25,72486280.0,58468456.0,4304181.0,4152675.5,1.82,0.34600000000000003,5.51,2.02,20071203,921434.3333333334
601398,工商银行,银行,北京,5.6,26961222.0,35640624.0,2210491648.0,0.0,18714500.0,15202899.0,0.43,0.622,4.71,0.99,20061027,25340700.0
601515,东风股份,广告包装,广东,25.27,111200.0,111200.0,442480.09,273338.97,91935.22,15020.42,0.14,0.507,3.06,5.58,20120216,66787.0
601518,吉林高速,路桥,吉林,29.0,121320.0,121320.0,613319.94,46612.07,303607.56,31718.28,0.26,0.12,2.07,2.25,20100319,22980.666666666668
601519,大智慧,软件服务,上海,0.0,198770.0,198770.0,310692.88,190078.05,15142.11,102244.5,0.51,-0.067,1.46,9.14,20110128,-514.0
601555,东吴证券,证券,江苏,15.12,259100.0,270000.0,7935153.0,0.0,80223.43,856467.63,3.17,0.809,5.77,2.83,20111212,122735.33333333333
601558,华锐风电,电气设备,北京,0.0,134916.0,603060.0,1571048.88,1301802.63,124081.92,533288.5,0.88,-0.209,1.24,3.51,20110113,-154177.33333333334
601566,九牧王,服饰,福建,32.08,57463.71,57463.71,528503.0,327861.63,70440.59,257579.72,4.48,0.481,7.22,2.85,20110530,38815.666666666664
601567,三星医疗,电器仪表,浙江,43.05,100812.0,119859.82,715840.5,366656.66,68746.25,45460.21,0.38,0.29,2.33,6.8,20110615,32845.0
601579,会稽山,红黄药酒,浙江,58.91,24800.0,40000.0,234602.16,113569.61,78075.36,52837.91,1.32,0.179,3.65,3.84,20140825,10179.333333333334
601588,北辰实业,区域地产,北京,26.41,266000.0,336702.0,4268057.5,3464854.5,303865.03,369778.34,1.1,0.158,3.34,1.67,20061016,57596.333333333336
601599,鹿港科技,纺织,江苏,87.6,35143.8,38194.76,367617.72,187281.19,93717.45,78390.9,2.05,0.23,3.82,7.02,20110527,5346.0
601600,中国铝业,铝,北京,0.0,958052.19,1490379.88,18832486.0,6021395.5,8112875.0,2029033.75,1.36,-0.07,2.38,2.17,20070430,-540014.3333333334
601601,中国太保,保险,上海,13.74,628670.0,906200.0,90873504.0,0.0,907900.0,6674200.0,7.37,1.659,14.02,2.17,20071225,1178200.0
601607,上海医药,医药商业,上海,18.38,192293.5,268891.06,7248619.0,5460871.0,432914.69,1404642.88,5.22,0.81,10.82,1.83,19940324,233762.66666666666
601608,中信重工,专用机械,河南,121.88,411000.0,418662.66,2002379.75,1298908.63,348502.66,119791.17,0.29,0.044,1.91,3.76,20120706,36413.666666666664
601616,广电电气,电气设备,上海,197.51,93486.04,93486.04,311228.5,191987.56,65832.3,133980.02,1.43,0.032,2.68,3.19,20110201,4123.333333333333
601618,中国中冶,建筑施工,北京,28.83,1623900.0,1911000.0,34040736.0,26261964.0,3080047.0,1782864.63,0.93,0.165,2.84,2.23,20090921,336574.3333333333
601628,中国人寿,保险,北京,18.83,2082353.0,2826470.5,232235216.0,0.0,1790400.0,5466500.0,1.93,1.197,10.57,2.84,20070109,3027100.0
601633,长城汽车,汽车整车,河北,13.39,602772.88,912726.88,6541183.5,3503864.0,1836139.0,445365.41,0.49,0.68,3.67,3.31,20110928,749125.6666666666
601636,旗滨集团,玻璃,湖南,87.0,205496.45,252529.45,1313958.0,303451.56,791452.38,138488.16,0.55,0.046,2.03,2.66,20110812,24184.333333333332
601666,平煤股份,煤炭开采,河南,0.0,236116.5,236116.5,3452906.5,1085702.0,1233660.63,272156.84,1.15,-0.564,4.61,1.03,20061123,-15528.666666666666
601668,中国建筑,建筑施工,北京,7.89,2989972.75,3000000.0,105207000.0,81442728.0,2301045.75,2370460.0,0.79,0.6,5.36,1.25,20090729,2067067.6666666667
601669,中国电建,建筑施工,北京,17.0,330000.0,1375463.38,38651216.0,22676754.0,7012799.0,1258138.13,0.91,0.36,4.26,1.92,20111018,476694.0
601677,明泰铝业,铝,河南,42.64,40770.23,48275.6,463035.81,281627.38,99372.65,149996.25,3.11,0.269,6.92,2.21,20110919,12222.0
601678,滨化股份,化工原料,山东,17.92,99000.0,99000.0,723194.5,140456.88,399637.88,147215.7,1.49,0.345,4.7,1.75,20100223,31859.333333333332
601688,华泰证券,证券,江苏,13.31,544372.31,716276.88,47548468.0,0.0,266374.44,4585043.5,6.4,1.38,10.78,1.99,20100226,511244.6666666667
601689,拓普集团,汽车配件,浙江,45.64,12910.0,64910.0,378457.19,232853.3,99836.55,145488.81,2.24,0.5,4.68,5.87,20150319,34388.333333333336
601699,潞安环能,煤炭开采,山西,86.34,299140.91,299140.91,5127042.0,1842980.25,1101652.0,143935.84,0.48,0.057,6.4,1.03,20060922,89411.66666666667
601700,风范股份,电气设备,江苏,45.86,112269.07,113324.7,378538.38,235245.66,34267.23,120998.13,1.07,0.15,2.48,3.7,20110118,19412.666666666668
601717,郑煤机,工程机械,河南,204.47,137788.78,162112.2,1241208.5,925552.69,148348.94,349334.38,2.15,0.028,5.81,1.29,20100803,37220.666666666664
601718,际华集团,服饰,北京,32.28,385700.0,385700.0,2534920.75,1465933.63,303634.22,428697.16,1.11,0.273,3.32,3.55,20100816,105854.0
601727,上海电气,电气设备,上海,61.96,985100.13,1282391.38,15933866.0,12608539.0,1232191.75,563105.5,0.44,0.14800000000000002,2.88,4.24,20081205,230316.66666666666
601766,中国中车,运输设备,北京,33.73,2291769.25,2728875.75,32033636.0,21832522.0,5025645.5,3097423.5,1.14,0.292,3.54,3.7,20080818,580523.6666666666
601777,力帆股份,摩托车,重庆,55.58,98978.63,125635.34,2546379.0,1435916.5,485091.59,482848.09,3.84,0.22,5.56,2.85,20101125,35985.666666666664
601788,光大证券,证券,上海,11.73,341800.0,390669.88,20411360.0,0.0,86703.27,1715571.75,4.39,1.73,9.63,2.49,20090818,275792.6666666667
601789,宁波建工,建筑施工,浙江,31.11,48804.0,48804.0,1120513.75,998420.19,53538.66,100055.88,2.05,0.29600000000000004,4.61,2.66,20110816,18494.0
601798,蓝科高新,化工机械,甘肃,149.88,35452.82,35452.82,286862.22,162714.2,73728.56,99695.71,2.81,0.07200000000000001,5.49,2.64,20110622,5478.333333333333
601799,星宇股份,汽车配件,江苏,34.26,23957.69,23965.0,327197.0,233383.66,64703.32,121690.36,5.08,0.84,8.35,4.6,20110201,23059.333333333332
601800,中国交建,建筑施工,北京,16.85,1174723.5,1617473.5,72706232.0,40520180.0,5457292.5,2402003.75,1.49,0.6,8.34,1.68,20120309,1202769.6666666667
601801,皖新传媒,出版业,安徽,33.2,91000.0,91000.0,809337.75,627695.56,45915.23,154135.45,1.69,0.7559999999999999,6.2,5.4,20100118,66260.0
601808,中海油服,石油开采,天津,46.3,296046.81,477159.19,9494842.0,2944022.5,4907798.5,1237173.88,2.59,0.262,9.77,1.65,20070928,515238.0
601818,光大银行,银行,北京,6.36,3981036.0,4667909.5,308681504.0,0.0,1262600.0,3336500.0,0.71,0.511,4.21,1.03,20100818,2649100.0
601857,中国石油,石油开采,北京,38.04,16192208.0,18302098.0,237234208.0,40983400.0,60139896.0,11547600.0,0.63,0.16699999999999998,6.39,1.33,20071105,8911600.0
601866,中海集运,水运,上海,0.0,793212.5,1168312.5,5752478.0,1437802.5,3848837.5,1717178.38,1.47,-0.08800000000000001,2.05,4.09,20071212,-87291.33333333333
601872,招商轮船,水运,上海,17.81,472092.19,529945.81,3230553.5,551714.19,2250690.5,734274.75,1.39,0.34,2.63,2.77,20061201,-11887.0
601877,正泰电器,电气设备,浙江,19.58,131490.64,131490.64,1328743.38,987386.5,220517.47,182691.02,1.39,0.968,5.34,4.74,20100121,154916.66666666666
601880,大连港,港口,辽宁,54.55,336340.0,442600.0,2889511.5,624198.75,1435720.38,611794.19,1.38,0.084,3.15,1.94,20101206,52481.0
601886,江河创建,装修装饰,北京,40.51,94128.52,115405.0,2074736.75,1798135.75,105977.11,216607.66,1.88,0.244,4.75,2.78,20110818,28325.0
601888,中国国旅,旅游服务,北京,32.76,97623.77,97623.77,1616703.13,1221700.38,153982.38,481146.69,4.93,1.351,11.23,5.25,20091015,136116.33333333334
601890,亚星锚链,船舶,江苏,145.15,95940.0,95940.0,379917.91,285238.94,61165.05,138463.2,1.44,0.066,2.94,4.32,20101228,2398.6666666666665
601898,中煤能源,煤炭开采,北京,0.0,915200.06,1325866.38,25748026.0,6416309.0,8816811.0,3714961.5,2.8,-0.126,6.4,0.97,20080201,89199.33333333333
601899,紫金矿业,黄金,福建,34.19,1580380.38,2154324.25,8082091.0,2195538.75,2501070.75,708137.81,0.33,0.079,1.28,2.79,20080425,205415.0
601901,方正证券,证券,湖南,15.55,628985.06,823210.13,17671204.0,0.0,45620.98,1645609.38,2.0,0.477,4.17,2.37,20110810,227627.66666666666
601908,京运通,半导体,北京,58.85,57151.67,199301.77,758076.13,260000.41,333450.66,103946.17,0.52,0.108,2.29,3.69,20110908,12875.0
601918,国投新集,煤炭开采,安徽,0.0,259054.19,259054.19,3039007.5,406759.84,1281023.13,166260.22,0.64,-0.4970000000000001,2.14,4.45,20071219,-108070.0
601919,中国远洋,水运,天津,450.65,763567.44,1021627.44,15249480.0,5158417.5,7867990.5,2788520.25,2.73,0.018000000000000002,2.4,4.62,20070626,26207.333333333332
601928,凤凰传媒,出版业,江苏,40.32,254490.0,254490.0,1806850.75,1019235.38,304650.78,284067.63,1.12,0.31,4.17,3.99,20111130,97775.66666666667
601929,吉视传媒,影视音像,吉林,52.87,311080.13,311080.13,940697.81,270995.66,344772.63,245855.91,0.79,0.092,1.9,3.43,20120223,36654.333333333336
601933,永辉超市,超市连锁,福建,51.91,307160.0,406753.63,2084632.63,1266498.63,281842.69,567416.13,1.39,0.16,3.0,3.38,20101215,72309.0
601939,建设银行,银行,北京,5.78,959365.75,25001098.0,1832137472.0,0.0,14840301.0,13511800.0,0.54,0.7659999999999999,5.45,1.08,20070925,21134800.0
601958,金钼股份,小金属,陕西,6625.5,322660.44,322660.44,1562224.38,620899.0,283310.56,674416.5,2.09,0.001,4.0,2.12,20080417,12444.333333333334
601965,中国汽研,汽车服务,重庆,46.56,96117.97,96117.97,412066.72,220651.09,129626.47,141141.02,1.47,0.151,3.76,2.5,20120611,32704.0
601968,宝钢包装,广告包装,上海,136.03,20833.33,83333.32,518436.25,241427.41,242168.17,75259.71,0.9,0.076,2.37,5.8,20150611,10646.666666666666
601969,海南矿业,普钢,海南,0.0,85867.0,186667.0,573756.81,293217.13,93723.65,185412.19,0.99,-0.014,2.3,6.14,20141209,46701.666666666664
601985,中国核电,新型电力,北京,32.74,389100.0,1556543.0,24950824.0,3494968.75,8439252.0,1289456.38,0.83,0.27,2.4,4.03,20150610,279728.0
601988,中国银行,银行,北京,6.81,21076552.0,29438780.0,1667201792.0,0.0,17430300.0,14010301.0,0.48,0.43,3.94,1.03,20060705,15268366.666666666
601989,中国重工,船舶,北京,0.0,1795785.5,1836166.5,20824964.0,15215322.0,3570383.25,2397122.75,1.31,-0.024,3.21,3.03,20091216,159003.33333333334
601991,大唐发电,火力发电,北京,14.39,999436.0,1331003.75,30010518.0,2113187.5,16431958.0,1086135.5,0.82,0.269,3.44,1.5,20061220,297074.0
601992,金隅股份,水泥,北京,36.81,311140.25,533888.56,12230892.0,8088825.5,1781727.75,750666.75,1.41,0.199,6.59,1.48,20110301,223322.33333333334
601996,丰林集团,林业,广西,64.33,46891.19,46891.19,219133.02,136498.11,54754.96,72104.03,1.54,0.106,3.65,2.5,20110929,7466.333333333333
601998,中信银行,银行,北京,8.14,3190516.5,4678732.5,465313792.0,0.0,1466400.0,4891100.0,1.05,0.7040000000000001,6.29,1.22,20070427,3759766.6666666665
601999,出版传媒,出版业,辽宁,94.57,55091.46,55091.46,293372.44,237830.97,17322.65,55926.06,1.02,0.107,3.35,4.02,20071221,6792.0
603000,人民网,互联网,北京,136.66,110569.1,110569.1,342924.78,227372.5,13574.5,74500.5,0.67,0.134,2.34,10.4,20120427,25024.333333333332
603001,奥康国际,服饰,浙江,41.88,34113.0,40098.0,518235.09,358122.06,24552.71,192974.38,4.81,0.6729999999999999,9.89,3.8,20120426,26750.0
